num_repeat,rf,rfsut,rs,mr,sendTime,end_to_end_latency,first_step,second_step,third_step,totalTime,total_time
0,3,100000,1024,-1,1670491111755727,16731509,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755729,16731507,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755732,16731504,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755734,16731502,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755735,16731501,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755736,16731500,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755737,16731499,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755738,16731498,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755740,16731496,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755741,16731495,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755742,16731494,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755742,16731494,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755743,16731493,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755743,16731493,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755745,16731491,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755746,16731592,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755749,16731589,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755754,16731584,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755754,16731584,0,0,0,,16732031.0
0,3,100000,1024,-1,1670491111755757,16731581,0,0,0,,16732031.0
0,3,100000,16384,-1,1670493726823960,12327611,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823965,12327628,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823969,12327645,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823974,12327656,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823980,12327687,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823987,12327680,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823992,12327698,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726823997,12327710,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824002,12327746,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824007,12327761,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824013,12327775,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824018,12327791,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824023,12327806,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824029,12327821,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824035,12327836,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824040,12327851,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824045,12327878,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824052,12327892,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824058,12327906,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824062,12327918,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824068,12327948,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824073,12327943,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824078,12327960,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824083,12327975,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824089,12327988,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824095,12328003,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824100,12328018,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824107,12328026,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824112,12328057,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824117,12328052,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824122,12328069,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824127,12328084,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824132,12328099,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824138,12328109,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824142,12328142,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824147,12328137,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824152,12328153,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824157,12328162,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824163,12328181,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824168,12328195,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824173,12328209,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824178,12328219,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824184,12328234,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824189,12328254,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824194,12328268,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824200,12328281,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824205,12328295,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824210,12328309,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824216,12328318,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824222,12328333,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824227,12328364,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824232,12328379,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824238,12328392,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824243,12328405,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824248,12328419,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824254,12328432,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824259,12328446,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824265,12328460,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824270,12328471,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824275,12328503,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824279,12328499,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824286,12328515,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824290,12328531,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824295,12328545,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824301,12328555,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824306,12328586,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824311,12328581,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824317,12328598,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824322,12328608,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824328,12328628,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824333,12328642,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824338,12328657,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824343,12328667,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824349,12328685,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824354,12328702,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824359,12328732,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824365,12328747,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824372,12328759,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824376,12328774,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824381,12328789,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824388,12328801,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824393,12328812,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824399,12328844,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824404,12328839,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824409,12328857,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824414,12328872,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824420,12328882,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824425,12328915,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824430,12328910,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824435,12328927,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824440,12328937,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824445,12328969,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824451,12328982,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824457,12329004,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824462,12329018,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824467,12329032,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824474,12329045,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824479,12329059,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824484,12329074,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824490,12329087,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824496,12329097,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824501,12329130,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824506,12329125,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824513,12329142,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824518,12329157,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824523,12329172,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824530,12329182,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824535,12329216,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824540,12329211,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824545,12329229,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824551,12329239,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824556,12329267,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824561,12329262,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824567,12329304,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824573,12329298,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824578,12329316,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824584,12329331,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824590,12329342,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824595,12329375,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824601,12329369,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824607,12329386,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824612,12329398,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824617,12329443,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824623,12329437,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824628,12329455,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824633,12329470,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824638,12329484,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824643,12329500,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824648,12329515,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824653,12329526,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824658,12329560,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824663,12329555,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824667,12329574,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824672,12329586,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824678,12329606,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824683,12329620,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824688,12329636,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824694,12329645,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824699,12329666,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824704,12329699,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824709,12329719,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824715,12329730,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824720,12329760,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824726,12329774,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824732,12329787,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824736,12329803,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824742,12329816,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824747,12329830,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824752,12329845,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824757,12329859,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824763,12329870,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824768,12329902,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824773,12329897,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824778,12329915,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824783,12329940,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824788,12329951,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824793,12329983,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824798,12329978,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824804,12329991,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824809,12330024,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824814,12330039,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824820,12330052,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824826,12330066,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824831,12330081,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824835,12330097,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824841,12330110,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824846,12330125,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824851,12330140,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824858,12330149,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824864,12330181,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824868,12330177,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824874,12330193,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824880,12330208,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824885,12330223,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824890,12330233,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824897,12330263,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824901,12330259,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824906,12330276,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824912,12330286,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824917,12330314,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824922,12330309,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824928,12330340,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824934,12330355,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824939,12330370,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824945,12330380,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824950,12330412,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824956,12330406,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824961,12330425,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824967,12330435,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824973,12330449,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824978,12330481,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824984,12330496,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824990,12330509,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726824996,12330524,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825000,12330540,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825005,12330555,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825010,12330572,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825016,12330586,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825021,12330597,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825026,12330629,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825031,12330624,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825037,12330642,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825042,12330658,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825047,12330672,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825053,12330683,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825058,12330715,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825063,12330710,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825069,12330726,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825074,12330737,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825079,12330758,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825085,12330772,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825091,12330786,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825095,12330797,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825100,12330814,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825106,12330828,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825111,12330844,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825117,12330863,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825123,12330873,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825128,12330889,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825133,12330910,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825139,12330923,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825144,12330937,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825150,12330946,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825155,12330961,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825160,12330981,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825165,12330996,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825170,12331010,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825175,12331025,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825180,12331035,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825185,12331055,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825191,12331068,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825196,12331082,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825201,12331097,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825206,12331112,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825211,12331122,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825216,12331144,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825221,12331157,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825227,12331172,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825233,12331185,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825240,12331194,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825245,12331209,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825251,12331230,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825256,12331244,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825261,12331257,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825267,12331270,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825273,12331282,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825279,12331297,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825285,12331318,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825290,12331331,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825295,12331346,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825306,12331351,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825311,12331384,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825317,12331401,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825322,12331416,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825327,12331454,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825333,12331448,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825338,12331466,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825343,12331480,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825349,12331494,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825354,12331508,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825359,12331518,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825365,12331534,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825370,12331550,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825375,12331587,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825380,12331601,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825385,12331616,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825390,12331630,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825395,12331645,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825400,12331659,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825405,12331674,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825410,12331688,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825414,12331701,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825420,12331731,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825425,12331726,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825430,12331744,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825435,12331759,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825441,12331773,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825445,12331788,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825451,12331801,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825456,12331812,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825461,12331842,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825467,12331836,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825473,12331855,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825478,12331869,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825483,12331884,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825490,12331894,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825495,12331925,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825500,12331920,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825505,12331937,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825510,12331948,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825515,12331974,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825522,12331967,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825528,12331984,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825533,12332001,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825539,12332017,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825545,12332050,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825550,12332067,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825555,12332081,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825561,12332094,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825566,12332109,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825571,12332123,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825576,12332138,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825581,12332153,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825586,12332168,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825592,12332177,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825596,12332209,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825602,12332203,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825607,12332227,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825612,12332245,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825617,12332260,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825623,12332274,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825628,12332285,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825632,12332321,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825638,12332315,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825642,12332335,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825648,12332348,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825653,12332361,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825658,12332393,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825663,12332388,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825668,12332407,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825673,12332419,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825678,12332437,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825683,12332454,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825688,12332471,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825693,12332492,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825698,12332503,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825703,12332518,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825708,12332534,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825713,12332552,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825718,12332569,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825723,12332610,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825728,12332605,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825734,12332623,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825740,12332637,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825745,12332651,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825751,12332661,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825756,12332676,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825761,12332692,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825767,12332712,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825772,12332727,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825780,12332734,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825785,12332750,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825790,12332787,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825795,12332803,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825800,12332820,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825805,12332836,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825810,12332851,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825815,12332866,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825820,12332881,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825826,12332918,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825831,12332935,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825836,12332950,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825842,12332960,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825847,12332994,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825852,12332989,0,0,0,,12341788.0
0,3,100000,16384,-1,1670493726825858,12333006,0,0,0,,12341788.0
